Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
238,Nick Foligno,28,CBJ,LW,72,12,25,37,-14,53,2.9,12,0,0,2,12,13,0,149,8.1,1216,16:54,46,152,83,93,47.2
278,Alex Goligoski,30,DAL,D,82,5,32,37,21,34,7.2,4,1,0,1,27,4,1,127,3.9,1954,23:50,159,100,0,0,
637,Alex Pietrangelo,26,STL,D,73,7,30,37,10,20,7.9,6,1,0,1,25,4,1,182,3.8,1920,2:18,136,48,0,0,
683,Tobias Rieder,23,ARI,RW,82,14,23,37,-21,10,2.5,12,2,0,1,16,6,1,189,7.4,1419,17:18,43,54,10,19,34.5
761,Craig Smith,26,NSH,RW,82,21,16,37,4,40,4.7,19,2,0,6,13,3,0,199,10.6,1245,15:11,18,84,76,154,33
40,Sam Bennett,19,CGY,C,77,18,18,36,-11,37,3.4,15,3,0,2,13,5,0,136,13.2,1166,15:09,32,110,160,187,46.1
136,Blake Comeau,29,COL,LW,81,12,24,36,-9,58,2.6,8,2,2,3,18,6,0,142,8.5,1428,17:38,35,173,276,290,48.8
144,Logan Couture,26,SJS,C,52,15,21,36,2,20,4.3,10,5,0,4,11,10,0,137,10.9,904,17:23,38,29,271,305,47
178,Joonas Donskoi,23,SJS,RW,76,11,25,36,4,20,3.7,8,3,0,1,20,5,0,107,10.3,1076,14:09:00,46,31,2,1,66.7
201,Aaron Ekblad,19,FLA,D,78,15,21,36,18,41,8.2,12,3,0,4,15,6,0,182,8.2,1691,21:41,59,87,0,0,
334,Kevin Hayes,23,NYR,RW,79,14,22,36,4,30,3.9,11,3,0,3,19,3,0,133,10.5,1079,13:40,23,59,137,244,36
424,Leo Komarov,29,TOR,C,67,19,17,36,-12,40,3.7,14,4,1,2,14,3,0,130,14.6,1195,17:50,27,283,62,65,48.8
455,Anders Lee,25,NYI,LW,80,15,21,36,-2,51,3.7,7,8,0,3,15,6,0,183,8.2,1166,14:35,31,164,1,5,16.7
563,Rick Nash,31,NYR,LW,60,15,21,36,8,30,4.3,11,4,0,4,18,2,1,183,8.2,1016,16:56,24,69,0,1,0
623,Tanner Pearson,23,LAK,LW,79,15,21,36,11,18,4.3,13,2,0,4,19,2,0,137,10.9,1142,14:28,34,104,8,17,32
629,David Perron,27,TOT,LW,71,12,24,36,-1,62,3.6,8,4,0,1,16,8,0,147,8.2,1080,15:13,23,142,2,8,20
643,Jason Pominville,33,MIN,RW,75,11,25,36,10,12,3.8,8,3,0,2,18,7,0,187,5.9,1227,16:22,31,31,37,45,45.1
648,Benoit Pouliot,29,EDM,LW,55,14,22,36,-6,30,4,8,5,1,0,18,4,0,109,12.8,883,16:03,25,35,20,29,40.8
684,Morgan Rielly,21,TOR,D,82,9,27,36,-17,28,5.6,6,2,1,0,21,6,0,167,5.4,1905,23:14,122,58,0,0,
763,Zack Smith,27,OTT,C,81,25,11,36,16,80,5.4,16,4,5,4,9,1,1,121,20.7,1247,15:24,26,175,380,349,52.1
788,Michael Stone,25,ARI,D,75,6,30,36,-10,62,5.1,6,0,0,1,16,14,0,161,3.7,1687,22:29,143,137,0,2,0
74,Tyler Bozak,29,TOR,C,57,12,23,35,-9,18,3.2,9,3,0,1,16,7,0,99,12.1,988,17:20,24,46,597,462,56.4
193,Cody Eakin,24,DAL,C,82,16,19,35,3,42,3.4,11,2,3,1,16,2,1,132,12.1,1342,16:22,47,98,567,621,47.7
202,Mattias Ekholm,25,NSH,D,82,8,27,35,14,44,7.8,6,1,1,3,22,4,1,114,7,1660,20:15,106,67,0,0,
297,Mike Green,30,DET,D,74,7,28,35,-6,38,5.9,2,5,0,0,13,15,0,124,5.6,1463,19:46,71,106,0,2,0
359,Jiri Hudler,32,CGY,C,53,10,25,35,-1,17,3.3,9,1,0,0,18,7,0,80,12.5,882,16:39,4,14,9,11,45
395,Evander Kane,24,BUF,LW,65,20,15,35,-14,91,3.8,17,2,1,3,11,4,0,271,7.4,1367,21:02,23,171,62,62,50
562,Vladislav Namestnikov,23,TBL,C,80,14,21,35,17,45,4.5,13,1,0,2,18,3,0,106,13.2,1129,14:07,33,49,175,216,44.8
810,Alex Tanguay,36,TOT,LW,70,8,27,35,8,32,3.3,7,1,0,1,18,8,1,71,11.3,1105,15:47,36,22,3,2,60
816,Teuvo Teravainen,21,CHI,C,78,13,22,35,-2,20,3.3,11,2,0,3,14,7,1,136,9.6,1197,15:21,31,24,125,184,40.5
32,Francois Beauchemin,35,COL,D,82,8,26,34,-7,38,6,6,2,0,2,15,9,2,127,6.3,2057,1:05,256,78,0,0,
52,Nick Bjugstad,23,FLA,C,67,15,19,34,-8,41,3.4,9,6,0,3,10,9,0,171,8.8,1039,15:31,28,87,449,419,51.7
331,Erik Haula,24,MIN,C,76,14,20,34,21,24,4.8,12,0,2,2,17,1,2,99,14.1,967,12:44,55,57,416,365,53.3
375,Ryan Johansen,23,NSH,C,42,8,26,34,10,36,4,5,3,0,2,18,8,0,97,8.2,746,17:46,18,57,330,300,52.4
443,Andrew Ladd,30,WPG,LW,59,17,17,34,-10,39,3.4,8,7,2,2,15,2,0,143,11.9,1148,19:27,27,126,7,3,70
457,Jori Lehtera,28,STL,C,79,9,25,34,12,38,3.4,8,1,0,3,17,8,0,83,10.8,1271,16:05,26,43,485,484,50.1
516,Ryan McDonagh,26,NYR,D,73,9,25,34,26,22,7.8,7,2,0,0,17,7,1,113,8,1632,22:21,138,98,1,0,100
583,Ryan Nugent-Hopkins,22,EDM,C,55,12,22,34,-9,18,3.2,8,4,0,1,15,7,0,108,11.1,1048,19:04,36,39,369,454,44.8
738,Andrew Shaw,24,CHI,RW,78,14,20,34,11,69,3.9,10,4,0,2,16,4,0,153,9.2,1143,14:39,21,148,146,168,46.5
792,Anton Stralman,29,TBL,D,73,9,25,34,16,20,7.9,8,1,0,0,14,11,0,127,7.1,1612,22:05,73,99,0,0,
269,Brian Gionta,37,BUF,RW,79,12,21,33,-5,12,2.9,11,1,0,2,16,5,0,169,7.1,1401,17:44,36,46,54,66,45
355,Marian Hossa,37,CHI,RW,64,13,20,33,10,24,3.7,8,2,3,2,12,7,1,191,6.8,1105,17:16,33,37,0,2,0
615,Colton Parayko,22,STL,D,79,9,24,33,28,29,8.8,6,3,0,3,20,4,0,165,5.5,1532,19:23,122,102,0,0,
772,Eric Staal,31,CAR,C,63,10,23,33,-4,32,3,9,1,0,0,17,6,0,159,6.3,1215,19:17,22,55,323,278,53.7
851,Kris Versteeg,29,CAR,RW,63,11,22,33,-6,36,3.3,9,2,0,2,15,7,0,136,8.1,1032,16:23,30,17,6,7,46.2
22,Josh Bailey,26,NYI,RW,81,12,20,32,-7,22,2.5,8,4,0,2,19,1,0,105,11.4,1284,15:51,25,45,14,20,41.2
131,Andrew Cogliano,28,ANA,LW,82,9,23,32,2,28,3,7,0,2,3,22,0,1,131,6.9,1183,14:26,27,124,6,11,35.3
151,Matt Cullen,39,PIT,C,82,16,16,32,5,20,3.6,13,0,3,4,13,0,3,118,13.6,1138,13:53,41,40,582,462,55.7
208,Ryan Ellis,25,NSH,D,79,10,22,32,13,35,7.6,6,3,1,2,18,4,0,152,6.6,1651,20:54,100,61,0,0,
249,Michael Frolik,27,CGY,RW,64,15,17,32,1,24,3.4,13,0,2,4,14,1,2,155,9.7,1012,15:49,44,49,5,5,50
578,Matt Niskanen,29,WSH,D,82,5,27,32,10,38,6.6,3,2,0,3,13,14,0,150,3.3,2022,0:40,145,157,0,0,
635,Dion Phaneuf,30,TOT,D,71,4,28,32,-7,90,4.7,4,0,0,0,17,9,2,144,2.8,1587,22:21,89,168,0,0,
657,Teddy Purcell,30,EDM,RW,61,11,21,32,-9,10,2.8,9,2,0,2,17,3,1,130,8.5,1064,17:27,14,27,1,4,20
101,Brian Campbell,36,FLA,D,82,6,25,31,31,26,7.8,5,0,1,1,17,8,0,99,6.1,1827,22:17,80,27,0,0,
233,Valtteri Filppula,31,TBL,C,76,8,23,31,-6,46,2,6,1,1,2,16,7,0,101,7.9,1388,18:15,25,30,632,584,52
257,Jake Gardiner,25,TOR,D,79,7,24,31,-15,32,4.7,6,1,0,2,12,11,1,122,5.7,1629,20:37,67,87,2,0,100
386,Seth Jones,21,TOT,D,81,3,28,31,-14,22,4.2,2,1,0,0,15,12,1,157,1.9,1788,22:05,118,86,0,0,
500,Alec Martinez,28,LAK,D,78,10,21,31,16,40,7.6,6,4,0,4,11,9,1,124,8.1,1650,21:09,182,164,0,0,
661,Michael Raffl,27,PHI,LW,82,13,18,31,9,30,3.4,12,1,0,4,17,1,0,132,9.8,1173,14:18,34,135,33,49,40.2
682,Brad Richardson,30,ARI,RW,82,11,20,31,8,46,2.9,11,0,0,3,20,0,0,117,9.4,1281,15:37,53,57,523,438,54.4
223,Jesper Fast,24,NYR,RW,79,10,20,30,9,18,2.7,10,0,0,3,20,0,0,75,13.3,1180,14:56,55,109,1,5,16.7
371,Calle Jarnkrok,24,NSH,C,81,16,14,30,1,14,3.1,12,3,1,4,13,1,0,125,12.8,1307,16:08,24,35,366,433,45.8
730,Andrej Sekera,29,EDM,D,81,6,24,30,-15,12,4.7,4,2,0,2,11,12,1,155,3.9,1769,21:50,156,60,0,0,
837,Kyle Turris,26,OTT,C,57,13,17,30,-15,32,2.2,10,3,0,2,11,5,1,122,10.7,1123,19:42,31,44,536,508,51.3
61,Nick Bonino,27,PIT,C,63,9,20,29,13,31,3,6,2,1,0,20,0,0,97,9.3,998,15:50,67,22,463,455,50.4
123,Casey Cizikas,24,NYI,C,80,8,21,29,4,31,2.6,7,0,1,4,20,0,2,84,9.5,1015,12:41,62,158,469,490,48.9
168,David Desharnais,29,MTL,C,65,11,18,29,-6,20,2.5,8,3,0,4,16,2,0,90,12.2,1040,16:00:00,25,31,391,412,48.7
333,Jimmy Hayes,26,BOS,RW,75,13,16,29,-12,60,2.4,10,3,0,0,14,2,0,127,10.2,1037,13:50,15,128,42,70,37.5
370,Mattias Janmark,23,DAL,C,73,15,14,29,12,16,3.6,14,0,1,3,13,1,0,108,13.9,1035,14:10,21,4,94,166,36.2
573,Valeri Nichushkin,20,DAL,RW,79,9,20,29,2,12,2.3,8,1,0,1,19,1,0,139,6.5,1101,13:56,33,68,0,1,0
598,Dmitry Orlov,24,WSH,D,82,8,21,29,8,26,5.9,8,0,0,3,19,2,0,90,8.9,1314,16:02,61,121,0,0,
638,Brandon Pirri,24,TOT,C,61,14,15,29,-4,30,3.2,11,3,0,3,8,7,0,128,10.9,886,14:31,14,66,66,77,46.2
691,Antoine Roussel,26,DAL,LW,80,13,16,29,11,123,3.2,13,0,0,6,14,1,1,111,11.7,1109,13:51,58,123,15,20,42.9
771,Jared Spurgeon,26,MIN,D,77,11,18,29,11,14,7.2,6,5,0,2,7,8,3,122,9,1746,22:41,157,51,0,0,
842,James van Riemsdyk,26,TOR,LW,40,14,15,29,3,6,3.8,9,5,0,0,11,4,0,129,10.9,711,17:46,7,52,1,1,50
21,Sven Baertschi,23,VAN,LW,69,15,13,28,-14,14,2.8,13,2,0,1,8,5,0,108,13.9,929,13:27,36,30,0,1,0
85,Dustin Brown,31,LAK,RW,82,11,17,28,-5,30,1.9,9,2,0,0,15,1,1,218,5,1326,16:10,20,234,8,9,47.1
97,Ryan Callahan,30,TBL,RW,73,10,18,28,-5,45,2.1,8,2,0,1,16,2,0,156,6.4,1258,17:14,71,164,21,15,58.3
154,Trevor Daley,32,TOT,D,82,6,22,28,9,34,5.6,5,1,0,0,14,8,0,130,4.6,1512,18:26,79,42,0,1,0
243,Cam Fowler,24,ANA,D,69,5,23,28,-8,27,5.2,2,3,0,0,9,14,0,113,4.4,1572,22:47,112,43,0,0,
468,Oscar Lindberg,24,NYR,C,68,13,15,28,12,43,3.6,12,1,0,2,13,2,0,114,11.4,828,12:11,36,132,134,143,48.4
473,Hampus Lindholm,22,ANA,D,80,10,18,28,7,40,7.3,5,4,1,1,7,11,0,149,6.7,1760,22:00,115,68,0,0,
506,Shawn Matthias,27,TOT,C,71,12,16,28,-17,20,2.2,12,0,0,2,15,0,1,101,11.9,959,13:31,39,68,9,15,37.5
680,Brad Richards,35,DET,C,68,10,18,28,4,8,2.8,6,4,0,1,8,10,0,164,6.1,1006,14:48,12,16,124,126,49.6
795,Ryan Strome,22,NYI,RW,71,8,20,28,-9,28,1.8,7,1,0,0,17,3,0,132,6.1,1112,15:39,19,77,39,56,41.1
303,Mikhail Grigorenko,21,COL,C,74,6,21,27,2,8,2.2,5,1,0,0,18,3,0,84,7.1,982,13:16,39,23,150,199,43
312,Carl Hagelin,27,PIT,LW,37,10,17,27,18,18,3.8,10,0,0,6,15,0,2,96,10.4,611,16:32,14,44,3,4,42.9
349,Peter Holland,25,TOR,C,65,9,18,27,-16,28,1.8,4,5,0,1,12,6,0,138,6.5,953,14:40,19,78,216,249,46.5
378,Erik Johnson,27,COL,D,73,11,16,27,-19,50,4.2,6,3,2,0,12,3,1,175,6.3,1711,23:27,197,126,0,1,0
497,Pat Maroon,27,TOT,LW,72,12,15,27,-7,88,2.8,7,5,0,1,12,3,0,104,11.5,888,12:20,10,151,17,36,32.1
520,Jamie McGinn,27,BUF,LW,63,14,13,27,-10,10,3,8,6,0,3,10,3,0,109,12.8,892,14:10,19,113,2,1,66.7
560,Tyler Myers,25,WPG,D,73,9,18,27,6,72,5.6,9,0,0,0,15,2,1,140,6.4,1651,22:37,95,54,0,1,0
857,Radim Vrbata,34,VAN,RW,63,13,14,27,-30,12,1.7,8,5,0,0,10,4,0,199,6.5,1011,16:03,12,15,4,10,28.6
866,Dale Weise,27,TOT,RW,71,14,13,27,4,24,3.1,11,3,0,1,10,3,0,136,10.3,952,13:25,26,127,16,19,45.7
115,Cody Ceci,22,OTT,D,75,10,16,26,9,18,5.2,10,0,0,2,14,2,0,116,8.6,1448,19:18,130,70,0,0,
188,Mathew Dumba,21,MIN,D,81,10,16,26,1,38,5.6,4,6,0,3,10,6,0,152,6.6,1364,16:50:00,56,83,0,0,
205,Lars Eller,26,MTL,C,79,13,13,26,-13,28,1.8,11,1,1,2,13,0,0,149,8.7,1205,15:15:00,36,111,207,202,50.6
337,Darren Helm,29,DET,C,77,13,13,26,-2,32,2.4,13,0,0,3,13,0,0,165,7.9,1160,15:04,26,115,39,38,50.6
375,Ryan Johansen,23,CBJ,C,38,6,20,26,-4,25,2.3,5,1,0,0,10,10,0,88,6.8,659,17:21,12,58,322,294,52.3
418,Kevin Klein,31,NYR,D,69,9,17,26,16,19,6,9,0,0,4,16,1,0,69,13,1407,20:23,155,117,0,0,
431,Niklas Kronwall,35,DET,D,64,3,23,26,-21,30,3.1,3,0,0,2,9,14,0,61,4.9,1409,22:01,81,93,0,0,
619,David Pastrnak,19,BOS,RW,51,15,11,26,3,20,3.5,15,0,0,2,10,1,0,108,13.9,711,13:57,15,52,0,3,0
671,Matt Read,29,PHI,RW,79,11,15,26,-5,27,1.9,9,2,0,2,10,5,0,127,8.7,1205,15:15,60,81,24,26,48
866,Dale Weise,27,MTL,RW,56,14,12,26,0,22,3.1,11,3,0,1,9,3,0,117,12,803,14:21,23,108,15,15,50
70,Johnny Boychuk,32,NYI,D,70,9,16,25,17,31,6.6,8,1,0,1,12,4,0,165,5.5,1496,21:22,140,149,0,0,
139,Brett Connolly,23,BOS,RW,71,9,16,25,-1,20,2.2,7,2,0,2,13,3,0,95,9.5,920,12:58,36,137,14,17,45.2
235,Tomas Fleischmann,31,TOT,LW,76,14,11,25,-8,32,2.1,13,0,1,3,10,1,0,123,11.4,1156,15:13,19,40,24,19,55.8
288,Mikhail Grabovski,32,NYI,C,58,9,16,25,3,33,2.6,8,1,0,2,14,2,0,83,10.8,818,14:06,26,28,221,242,47.7
363,Ben Hutton,22,VAN,D,75,1,24,25,-21,14,3,1,0,0,0,17,7,0,104,1,1491,19:52,100,42,0,0,
465,Mark Letestu,30,EDM,C,82,10,15,25,-21,10,1,5,3,2,0,5,9,1,107,9.3,1294,15:47,33,68,596,566,51.3
558,Ryan Murray,22,CBJ,D,82,4,21,25,-10,40,3.8,3,1,0,0,11,10,0,90,4.4,1873,22:51,171,51,0,0,
706,David Savard,25,CBJ,D,65,4,21,25,-7,45,3.8,3,1,0,0,16,4,1,122,3.3,1506,23:10,111,122,0,0,
740,Riley Sheahan,24,DET,C,81,14,11,25,-8,12,2.1,10,3,1,2,10,1,0,128,10.9,1234,15:14,40,72,358,424,45.8
764,Devante Smith-Pelly,23,TOT,RW,64,14,11,25,-3,30,3.1,14,0,0,5,10,1,0,94,14.9,787,12:18,23,105,2,3,40
57,Zach Bogosian,25,BUF,D,64,7,17,24,-11,68,4.5,4,3,0,1,13,3,1,121,5.8,1430,22:21,98,86,0,0,
71,Brad Boyes,33,TOR,RW,60,8,16,24,-6,12,2.1,6,2,0,1,13,3,0,85,9.4,718,11:58,17,20,9,5,64.3
73,Dan Boyle,39,NYR,D,74,10,14,24,0,30,4.5,7,3,0,0,7,7,0,95,10.5,1392,18:49,105,66,0,0,
98,Matt Calvert,26,CBJ,LW,73,11,13,24,1,51,2.1,10,1,0,1,13,0,0,114,9.6,1104,15:08,46,91,7,7,50
345,Niklas Hjalmarsson,28,CHI,D,81,2,22,24,13,32,5.6,2,0,0,0,17,2,3,77,2.6,1813,22:23,151,32,0,0,
501,Jordan Martinook,23,ARI,LW,81,9,15,24,-9,18,1.3,8,0,1,2,13,1,1,109,8.3,1230,15:11,40,52,18,15,54.5
581,Joakim Nordstrom,23,CAR,LW,71,10,14,24,1,12,2.3,9,0,1,1,14,0,0,81,12.3,1109,15:38,32,98,6,4,60
635,Dion Phaneuf,30,TOR,D,51,3,21,24,-4,67,3.9,3,0,0,0,14,7,0,116,2.6,1123,22:02,62,120,0,0,
638,Brandon Pirri,24,FLA,C,52,11,13,24,-4,30,2.4,8,3,0,2,8,5,0,111,9.9,771,14:50,11,55,66,75,46.8
875,Colin Wilson,26,NSH,LW,64,6,18,24,-1,14,1.8,5,1,0,0,18,0,0,108,5.6,925,14:27,25,61,14,21,40
76,Justin Braun,28,SJS,D,80,4,19,23,11,36,5.4,4,0,0,0,18,1,0,114,3.5,1645,20:34,140,95,0,0,
129,Cal Clutterbuck,28,NYI,RW,77,15,8,23,7,22,3.1,13,0,2,5,7,0,1,80,18.8,918,11:55,34,288,1,2,33.3
167,Jason Demers,27,DAL,D,62,7,16,23,16,72,5.2,3,3,1,1,14,2,0,94,7.4,1294,20:52:00,73,86,0,0,
234,Mike Fisher,35,NSH,C,70,13,10,23,-14,29,1.5,10,3,0,2,7,2,1,98,13.3,1201,17:10,74,142,668,582,53.4
237,Marcus Foligno,24,BUF,LW,75,10,13,23,4,79,2.5,8,0,2,2,11,2,0,81,12.3,989,13:11,44,193,1,3,25
572,Andrej Nestrasil,24,CAR,C,55,9,14,23,4,8,2.7,7,2,0,1,14,0,0,105,8.6,789,14:21,13,27,8,17,32
709,Colton Sceviour,26,DAL,C,71,11,12,23,6,21,2.4,10,1,0,1,9,2,1,125,8.8,900,12:40,52,71,9,15,37.5
794,Mark Streit,38,PHI,D,62,6,17,23,-1,18,4.4,4,2,0,1,11,6,0,110,5.5,1356,21:52,90,28,0,0,
878,Tom Wilson,21,WSH,RW,82,7,16,23,3,163,1.7,7,0,0,1,14,1,1,99,7.1,1059,12:55,48,253,8,6,57.1
886,Nail Yakupov,22,EDM,RW,60,8,15,23,-16,24,1.5,7,1,0,1,10,5,0,127,6.3,853,14:13,21,54,0,1,0
898,Jason Zucker,24,MIN,LW,71,13,10,23,-4,20,2.1,12,0,1,1,7,2,1,158,8.2,1106,15:35,33,83,1,1,50
86,J.T. Brown,25,TBL,RW,78,8,14,22,16,59,2.4,8,0,0,0,12,0,2,140,5.7,1042,13:22,40,103,23,27,46
93,Alexandre Burrows,34,VAN,RW,79,9,13,22,-13,49,1.1,7,2,0,0,9,4,0,135,6.7,1198,15:10,33,81,10,12,45.5
154,Trevor Daley,32,PIT,D,53,6,16,22,8,26,4.5,5,1,0,0,10,6,0,87,6.9,1084,20:27,60,23,0,0,
232,Vernon Fiddler,35,DAL,C,82,12,10,22,5,31,2.3,9,1,2,0,7,1,2,98,12.2,954,11:38,39,42,455,442,50.7
250,Marian Gaborik,33,LAK,RW,54,12,10,22,-6,20,2.2,11,1,0,3,7,3,0,142,8.5,807,14:57,17,29,1,2,33.3
321,Noah Hanifin,19,CAR,D,79,4,18,22,-14,22,3.8,3,1,0,0,12,6,0,122,3.3,1414,17:54,78,67,0,0,
348,Nick Holden,28,COL,D,82,6,16,22,-1,24,4.7,6,0,0,0,15,1,0,98,6.1,1794,21:53,118,217,0,0,
426,Lauri Korpikoski,29,EDM,LW,71,10,12,22,-17,10,1.3,7,2,1,2,8,4,0,88,11.4,989,13:56,56,100,18,16,52.9
438,Nikolai Kulemin,29,NYI,LW,81,9,13,22,13,22,2.1,9,0,0,3,13,0,0,92,9.8,1139,14:04,50,107,23,36,39
564,Riley Nash,26,CAR,C,64,9,13,22,-5,18,2.1,7,2,0,1,9,4,0,76,11.8,829,12:57,21,58,193,197,49.5
721,Jaden Schwartz,23,STL,LW,33,8,14,22,8,8,2.8,7,1,0,1,10,4,0,63,12.7,568,17:12,21,26,15,17,46.9
810,Alex Tanguay,36,COL,LW,52,4,18,22,3,24,1.7,4,0,0,0,12,5,1,49,8.2,833,16:01,26,14,1,2,33.3
5,Karl Alzner,27,WSH,D,82,4,17,21,14,26,5.4,4,0,0,1,17,0,0,75,5.3,1753,21:23,207,135,0,0,
91,Alexander Burmistrov,24,WPG,C,81,7,14,21,-11,32,0.4,7,0,0,2,12,1,1,102,6.9,1310,16:10,35,125,205,307,40
276,Luke Glendening,26,DET,C,81,8,13,21,4,46,1.5,8,0,0,3,13,0,0,88,9.1,1181,14:35,71,143,614,511,54.6
320,Travis Hamonic,25,NYI,D,72,5,16,21,-5,35,4,4,0,1,1,16,0,0,147,3.4,1715,23:49,128,148,0,0,
451,Scott Laughton,21,PHI,C,71,7,14,21,-2,34,1.8,7,0,0,0,14,0,0,85,8.2,741,10:26,29,86,170,218,43.8
467,John-Michael Liles,35,TOT,D,81,6,15,21,-10,18,4.3,4,1,1,1,13,2,0,111,5.4,1645,20:18,127,81,0,0,
543,John Mitchell,31,COL,C,71,10,11,21,-7,52,1.4,10,0,0,3,10,1,0,101,9.9,1082,15:15,65,85,415,434,48.9
553,Matt Moulson,32,BUF,LW,81,8,13,21,-5,16,1.7,6,2,0,1,8,5,0,111,7.2,964,11:54,23,45,0,5,0
592,Johnny Oduya,34,DAL,D,82,4,17,21,8,26,4.1,3,0,1,0,16,0,1,63,6.3,1671,20:23,172,73,0,0,
708,Marco Scandella,25,MIN,D,73,5,16,21,6,22,5,3,2,0,0,14,1,1,126,4,1511,20:42,105,66,0,0,
734,Damon Severson,21,NJD,D,72,1,20,21,-8,32,4,1,0,0,0,15,5,0,94,1.1,1308,18:10,41,66,0,0,
801,Andrej Sustr,25,TBL,D,77,4,17,21,-2,30,4,4,0,0,1,17,0,0,65,6.2,1296,16:50,66,29,0,0,
835,Jacob Trouba,21,WPG,D,81,6,15,21,10,62,4.9,5,0,1,0,10,4,1,133,4.5,1787,22:04,177,144,0,1,0
72,Brian Boyle,31,TBL,C,76,13,7,20,-7,57,1.9,9,2,2,4,6,1,0,117,11.1,981,12:55,48,115,346,336,50.7
164,Danny DeKeyser,25,DET,D,78,8,12,20,2,44,5.2,8,0,0,3,12,0,0,72,11.1,1701,21:48,107,88,0,0,
196,Alexander Edler,29,VAN,D,52,6,14,20,-8,46,3.8,3,3,0,0,8,6,0,111,5.4,1272,0:27,106,84,0,0,
235,Tomas Fleischmann,31,MTL,LW,57,10,10,20,-1,28,1.8,9,0,1,3,9,1,0,100,10,887,15:33,16,30,12,14,46.2
386,Seth Jones,21,CBJ,D,41,2,18,20,-9,12,2.5,1,1,0,0,9,8,1,83,2.4,1003,0:27,76,53,0,0,
400,William Karlsson,23,CBJ,C,81,9,11,20,-9,6,0.9,9,0,0,1,11,0,0,108,8.3,1172,14:28,48,40,416,495,45.7
452,Curtis Lazar,20,OTT,RW,76,6,14,20,-1,18,0.9,4,1,1,0,10,1,3,78,7.7,1053,13:52,47,118,168,216,43.8
499,Paul Martin,34,SJS,D,78,3,17,20,13,22,5.1,2,1,0,0,16,1,0,49,6.1,1617,20:44,123,54,0,0,
629,David Perron,27,ANA,LW,28,8,12,20,12,34,3.1,5,3,0,1,8,4,0,51,15.7,415,14:49,9,37,1,4,20
756,Jaccob Slavin,21,CAR,D,63,2,18,20,1,8,4.5,2,0,0,0,13,4,1,84,2.4,1322,20:59,119,41,0,0,
777,Viktor Stalberg,30,NYR,LW,75,9,11,20,6,22,1.8,9,0,0,0,11,0,0,125,7.2,915,12:12,33,144,2,4,33.3
785,Chris Stewart,28,ANA,RW,56,8,12,20,2,73,2.4,7,1,0,1,8,4,0,78,10.3,605,10:48,10,72,3,6,33.3
825,Chris Tierney,21,SJS,C,79,7,13,20,-16,20,0.7,5,1,1,2,13,0,0,96,7.3,1042,13:12,39,24,368,437,45.7
33,Nathan Beaulieu,23,MTL,D,64,2,17,19,-6,55,2.8,1,1,0,0,15,2,0,74,2.7,1117,17:27,89,59,0,0,
64,Reid Boucher,22,NJD,LW,39,8,11,19,-13,6,1.8,6,2,0,4,7,4,0,74,10.8,557,14:16,14,32,1,2,33.3
69,Jay Bouwmeester,32,STL,D,72,3,16,19,-4,18,3.9,2,1,0,0,15,1,0,105,2.9,1664,23:07,110,71,0,0,
313,Ron Hainsey,34,CAR,D,81,5,14,19,-13,37,4.3,5,0,0,2,14,0,0,131,3.8,1808,22:19,126,85,0,0,
399,Melker Karlsson,25,SJS,C,65,10,9,19,5,16,2.1,10,0,0,1,9,0,0,96,10.4,879,13:31,48,76,11,12,47.8
481,Olli Maatta,21,PIT,D,67,6,13,19,27,22,5.9,6,0,0,2,11,1,1,95,6.3,1337,19:58,87,81,0,0,
498,Matt Martin,26,NYI,LW,80,10,9,19,2,119,1.9,10,0,0,1,9,0,0,86,11.6,845,10:33,24,365,1,3,25
544,Torrey Mitchell,31,MTL,C,71,11,8,19,2,51,1.9,10,0,1,3,6,0,2,69,15.9,901,12:41,38,67,370,347,51.6
549,John Moore,25,NJD,D,73,4,15,19,-12,28,4,3,1,0,3,10,5,0,106,3.8,1448,19:50,83,93,0,0,
695,Kris Russell,28,TOT,D,62,4,15,19,-5,10,2.8,2,2,0,1,13,2,0,70,5.7,1431,23:05,210,40,0,1,0
714,David Schlemko,28,NJD,D,67,6,13,19,-22,16,3.1,5,1,0,3,2,11,0,104,5.8,1249,18:39,88,47,0,0,
872,Dennis Wideman,32,CGY,D,51,2,17,19,-9,30,2.1,0,2,0,0,11,6,0,75,2.7,1051,20:37,77,37,0,0,
880,Daniel Winnik,30,TOT,C,76,6,13,19,4,38,1.3,6,0,0,0,13,0,0,101,5.9,1042,13:43,46,53,8,12,40
27,Matt Bartkowski,27,VAN,D,80,6,12,18,-19,50,2.9,6,0,0,0,12,0,0,85,7.1,1490,18:37,42,141,0,0,
96,Paul Byron,26,MTL,C,62,11,7,18,-9,11,1.4,8,0,3,2,5,0,2,50,22,853,13:46,25,112,3,2,60
229,Micheal Ferland,23,CGY,LW,71,4,14,18,-15,45,0.2,3,1,0,0,13,1,0,122,3.3,896,12:37,22,207,7,5,58.3
273,Zemgus Girgensons,22,BUF,C,71,7,11,18,0,20,1.3,6,1,0,1,9,1,1,110,6.4,1068,15:02,41,125,153,182,45.7
287,Michael Grabner,28,TOR,RW,80,9,9,18,-4,12,1,8,0,1,2,9,0,0,116,7.8,1158,14:28,55,41,3,10,23.1
