Rk,Player,Age,Tm,Pos,GP,G,A,PTS,PLUSMINUS,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%
446,Kevin Miller,31,CHI,RW,69,14,17,31,-10,41,2,8,5,1,2,13,4,0,139,10.1,,,,,,,
458,Ethan Moreau,21,CHI,LW,82,15,16,31,13,123,2.6,15,0,0,1,16,0,0,114,13.2,,,,,,,
469,Rem Murray,24,EDM,C,82,11,20,31,9,16,2.2,10,1,0,2,16,3,1,85,12.9,,,,,,,
95,Steve Chiasson,29,TOT,D,65,8,22,30,-21,39,4.5,2,4,2,1,9,13,0,168,4.8,,,,,,,
163,Bruce Driver,34,NYR,D,79,5,25,30,8,48,5.6,3,2,0,2,13,12,0,154,3.2,,,,,,,
216,Brent Gilchrist,29,DAL,LW,67,10,20,30,6,24,2.1,8,2,0,2,17,3,0,116,8.6,,,,,,,
221,Sergei Gonchar,22,WSH,D,57,13,17,30,-11,36,5.6,10,3,0,3,9,7,1,129,10.1,,,,,,,
397,Vladimir Malakhov,28,MTL,D,65,10,20,30,3,43,5,5,5,0,1,10,9,1,177,5.6,,,,,,,
467,Glen Murray,24,TOT,RW,77,16,14,30,-21,32,1.4,13,3,0,1,12,2,0,153,10.5,,,,,,,
498,Jeff O'Neill,20,HAR,C,72,14,16,30,-24,40,1.7,11,2,1,2,12,4,0,101,13.9,,,,,,,
564,Wade Redden,19,OTT,D,82,6,24,30,1,41,6.7,4,2,0,1,15,8,1,102,5.9,,,,,,,
623,Jeff Shantz,23,CHI,C,69,9,21,30,11,28,2.2,8,0,1,1,18,2,1,86,10.5,,,,,,,
635,Richard Smehlik,27,BUF,D,62,11,19,30,19,43,6.7,9,2,0,1,15,4,0,100,11,,,,,,,
679,Esa Tikkanen,32,TOT,C,76,13,17,30,-9,72,1.5,7,4,2,2,8,8,1,133,9.8,,,,,,,
684,Rick Tocchet,32,BOS,RW,40,16,14,30,-3,67,3.2,13,3,0,1,12,2,0,120,13.3,,,,,,,
685,Kevin Todd,28,MDA,C,65,9,21,30,-7,44,1.6,9,0,0,1,17,4,0,95,9.5,,,,,,,
237,Per Gustafsson,26,FLA,D,58,7,22,29,11,22,6.3,5,2,0,1,12,10,0,105,6.7,,,,,,,
387,Dave Lowry,31,FLA,LW,77,15,14,29,2,51,2.2,13,2,0,2,11,3,0,96,15.6,,,,,,,
420,Dean McAmmond,23,EDM,LW,57,12,17,29,-15,28,1.9,8,4,0,6,12,5,0,106,11.3,,,,,,,
598,Joe Sacco,27,MDA,RW,77,12,17,29,1,35,1.7,10,1,1,2,15,1,1,131,9.2,,,,,,,
654,Martin Straka,24,FLA,C,55,7,22,29,9,12,2.3,5,2,0,1,17,5,0,94,7.4,,,,,,,
30,Brian Bellows,32,MDA,LW,62,15,13,28,-11,22,1.9,7,8,0,1,10,3,0,151,9.9,,,,,,,
114,Russ Courtnall,31,VAN,RW,47,9,19,28,4,24,2.2,8,1,0,1,13,5,1,101,8.9,,,,,,,
132,J.J. Daigneault,31,TOT,D,66,5,23,28,0,58,4.1,5,0,0,1,12,11,0,62,8.1,,,,,,,
150,Rob DiMaio,28,BOS,C,72,13,15,28,-21,82,1.3,10,0,3,2,11,2,2,152,8.6,,,,,,,
156,Tie Domi,27,TOR,RW,80,11,17,28,-17,275,1.1,9,2,0,1,16,1,0,98,11.2,,,,,,,
194,Viacheslav Fetisov*,38,DET,D,64,5,23,28,26,76,7.3,5,0,0,1,20,3,0,95,5.3,,,,,,,
254,Alex Hicks,27,TOT,C,73,7,21,28,-5,90,0.9,7,0,0,3,21,0,0,78,9,,,,,,,
334,Igor Kravchuk,30,STL,D,82,4,24,28,7,35,6.1,3,1,0,0,14,10,0,142,2.8,,,,,,,
356,Daymond Langkow,20,TBL,C,79,15,13,28,1,35,2.2,11,3,1,1,10,3,0,170,8.8,,,,,,,
372,Claude Lemieux,31,COL,RW,45,11,17,28,-4,43,2.3,6,5,0,4,9,8,0,168,6.5,,,,,,,
422,Bryan McCabe,21,NYI,D,82,8,20,28,-2,165,5.4,5,2,1,2,16,4,0,117,6.8,,,,,,,
490,Andrei Nikolishin,23,TOT,LW,71,9,19,28,3,32,2,8,1,0,0,14,5,0,98,9.2,,,,,,,
606,Miroslav Satan,22,EDM,LW,64,17,11,28,-4,22,2.5,12,5,0,2,7,4,0,90,18.9,,,,,,,
660,Gary Suter,32,CHI,D,82,7,21,28,-4,70,5.7,4,3,0,0,10,11,0,225,3.1,,,,,,,
766,Sergei Zholtok,24,OTT,C,57,12,16,28,2,19,2.5,7,5,0,0,12,4,0,96,12.5,,,,,,,
16,Dave Babych,35,VAN,D,78,5,22,27,-2,38,4.2,3,2,0,1,18,2,2,105,4.8,,,,,,,
108,Rene Corbet,23,COL,LW,76,12,15,27,14,67,2.2,11,1,0,3,13,2,0,128,9.4,,,,,,,
307,Mike Keane,29,COL,RW,81,10,17,27,2,63,1.4,9,0,1,1,17,0,0,91,11,,,,,,,
430,Randy McKay,30,NJD,RW,77,9,18,27,15,109,2,9,0,0,2,16,2,0,92,9.8,,,,,,,
476,Andrei Nazarov,22,SJS,LW,60,12,15,27,-4,222,2.2,11,1,0,1,13,2,0,116,10.3,,,,,,,
495,Teppo Numminen,28,PHX,D,82,2,25,27,-3,28,5.3,2,0,0,0,16,9,0,135,1.5,,,,,,,
496,Kai Nurminen,27,LAK,RW,67,16,11,27,-3,22,2.5,12,4,0,1,7,4,0,112,14.3,,,,,,,
505,Fredrik Olausson,30,PIT,D,51,7,20,27,21,24,5.3,5,2,0,3,11,9,0,75,9.3,,,,,,,
579,David Roberts,26,VAN,LW,58,10,17,27,11,51,2.2,8,1,1,1,14,2,1,74,13.5,,,,,,,
608,Denis Savard*,35,CHI,C,64,9,18,27,-10,60,1.3,7,2,0,2,12,6,0,82,11,,,,,,,
679,Esa Tikkanen,32,VAN,C,62,12,15,27,-9,66,1.5,7,4,1,2,7,7,1,103,11.7,,,,,,,
96,Tom Chorske,30,OTT,LW,68,18,8,26,-1,16,2.5,16,1,1,1,6,1,1,116,15.5,,,,,,,
104,Paul Coffey*,35,PHI,D,37,6,20,26,11,20,4.7,5,0,1,1,14,6,0,71,8.5,,,,,,,
443,Corey Millen,32,CGY,C,61,11,15,26,-19,32,1.5,10,1,0,0,9,6,0,82,13.4,,,,,,,
544,Patrick Poulin,23,TBL,LW,73,12,14,26,-16,56,1.3,7,2,3,1,11,2,1,124,9.7,,,,,,,
652,Cory Stillman,23,CGY,LW,58,6,20,26,-6,14,1.5,4,2,0,0,12,8,0,112,5.4,,,,,,,
666,Don Sweeney,30,BOS,D,82,3,23,26,-5,39,4.2,3,0,0,0,19,3,1,113,2.7,,,,,,,
748,Stephane Yelle,22,COL,C,79,9,17,26,1,38,1.3,8,0,1,1,15,0,2,89,10.1,,,,,,,
52,Philippe Boucher,23,LAK,D,60,7,18,25,0,25,5,5,2,0,1,11,7,0,159,4.4,,,,,,,
250,Steve Heinze,27,BOS,RW,30,17,8,25,-8,27,2.9,11,4,2,2,7,1,0,96,17.7,,,,,,,
266,Bill Houlder,29,TBL,D,79,4,21,25,16,30,6.6,4,0,0,2,16,4,1,116,3.4,,,,,,,
301,Sami Kapanen,23,HAR,RW,45,13,12,25,6,2,2.8,10,3,0,2,11,1,0,82,15.9,,,,,,,
381,Mats Lindgren,22,EDM,C,69,11,14,25,-7,12,1.4,6,2,3,1,13,1,0,71,15.5,,,,,,,
527,Yanic Perreault,25,LAK,C,41,11,14,25,0,20,2.5,9,1,1,0,10,3,1,98,11.2,,,,,,,
591,Jean-Yves Roy,27,BOS,LW,52,10,15,25,-8,22,1.7,8,2,0,1,14,1,0,100,10,,,,,,,
701,Shaun Van Allen,29,OTT,C,80,11,14,25,-8,35,1.3,9,1,1,2,12,1,1,123,8.9,,,,,,,
56,Brian Bradley,32,TBL,C,35,7,17,24,2,16,2.2,4,1,2,1,10,7,0,93,7.5,,,,,,,
110,Shayne Corson,30,TOT,LW,58,8,16,24,-9,104,1,5,3,0,2,14,1,1,115,7,,,,,,,
112,Sylvain Cote,31,WSH,D,57,6,18,24,11,28,5.9,4,2,0,0,11,7,0,131,4.6,,,,,,,
198,Tom Fitzgerald,28,FLA,C,71,10,14,24,7,64,1.6,8,0,2,1,13,0,1,135,7.4,,,,,,,
319,Jon Klemm,27,COL,D,80,9,15,24,12,37,6.3,6,1,2,1,13,2,0,103,8.7,,,,,,,
335,Sergei Krivokrasov,22,CHI,LW,67,13,11,24,-1,42,1.7,11,2,0,3,10,1,0,104,12.5,,,,,,,
445,Kelly Miller,33,WSH,RW,77,10,14,24,4,33,1.6,9,0,1,3,13,0,1,95,10.5,,,,,,,
481,Sergei Nemchinov,33,TOT,C,69,8,16,24,9,16,1.3,7,1,0,2,15,1,0,97,8.2,,,,,,,
604,Tomas Sandstrom,32,PIT,RW,40,9,15,24,4,33,2,7,1,1,0,11,4,0,73,12.3,,,,,,,
621,Darrin Shannon,27,PHX,LW,82,11,13,24,4,41,1.4,10,1,0,2,12,1,0,104,10.6,,,,,,,
648,Scott Stevens*,32,NJD,D,79,5,19,24,26,70,7.9,5,0,0,1,13,6,0,166,3,,,,,,,
675,Chris Therien,25,PHI,D,71,2,22,24,27,64,6.2,2,0,0,0,17,3,2,107,1.9,,,,,,,
38,Todd Bertuzzi,21,NYI,RW,64,10,13,23,-3,68,1.4,7,3,0,1,11,2,0,79,12.7,,,,,,,
42,James Black,27,CHI,LW,64,12,11,23,6,20,1.8,12,0,0,3,10,1,0,122,9.8,,,,,,,
70,Benoit Brunet,28,MTL,LW,39,10,13,23,6,14,2.1,8,2,0,2,11,1,1,63,15.9,,,,,,,
187,Pat Falloon,24,PHI,RW,52,11,12,23,-8,10,1.4,9,2,0,4,7,4,1,124,8.9,,,,,,,
297,Ed Jovanovski,20,FLA,D,61,7,16,23,-1,172,5,4,3,0,1,11,5,0,80,8.8,,,,,,,
306,Darius Kasparaitis,24,TOT,D,75,2,21,23,17,100,4.7,2,0,0,0,18,1,2,58,3.4,,,,,,,
357,Ian Laperriere,23,LAK,C,62,8,15,23,-25,102,0.7,7,0,1,2,14,1,0,84,9.5,,,,,,,
463,Gord Murphy,29,FLA,D,80,8,15,23,3,51,6.1,6,2,0,0,9,4,2,137,5.8,,,,,,,
535,Michal Pivonka,31,WSH,C,54,7,16,23,-15,22,1.1,5,2,0,1,10,4,2,83,8.4,,,,,,,
548,Bob Probert,31,CHI,LW,82,9,14,23,-3,326,0.7,8,1,0,3,14,0,0,111,8.1,,,,,,,
622,Darryl Shannon,28,BUF,D,82,4,19,23,23,112,6.2,3,1,0,1,16,2,1,94,4.3,,,,,,,
702,Darren Van Impe,23,MDA,D,74,4,19,23,3,90,4.5,2,2,0,0,10,8,1,107,3.7,,,,,,,
5,Jason Allison,21,WSH,C,53,5,17,22,-3,25,1.3,4,1,0,1,12,5,0,71,7,,,,,,,
46,Lonny Bohonos,23,VAN,RW,36,11,11,22,-3,10,1.9,9,2,0,1,7,4,0,67,16.4,,,,,,,
200,Pat Flatley,33,NYR,RW,68,10,12,22,6,26,1.3,10,0,0,2,11,1,0,96,10.4,,,,,,,
218,Doug Gilmour*,33,NJD,C,20,7,15,22,7,22,2.5,5,2,0,0,12,3,0,40,17.5,,,,,,,
244,Derian Hatcher,24,DAL,D,63,3,19,22,8,97,4.8,3,0,0,0,17,1,1,96,3.1,,,,,,,
336,Robert Kron,29,HAR,C,68,10,12,22,-18,10,0.9,8,2,0,4,8,4,0,182,5.5,,,,,,,
377,Curtis Leschyshyn,27,TOT,D,77,4,18,22,-18,38,3.7,2,1,1,1,13,5,0,102,3.9,,,,,,,
404,Dave Manson,30,TOT,D,75,4,18,22,-26,187,3,2,2,0,0,9,8,1,175,2.3,,,,,,,
428,Dan McGillis,24,EDM,D,73,6,16,22,2,52,4.7,3,2,1,2,11,5,0,139,4.3,,,,,,,
460,Joe Mullen*,39,PIT,RW,54,7,15,22,0,4,1.1,6,1,0,1,11,4,0,63,11.1,,,,,,,
467,Glen Murray,24,PIT,RW,66,11,11,22,-19,24,0.4,8,3,0,1,10,1,0,127,8.7,,,,,,,
493,Mattias Norstrom,25,LAK,D,80,1,21,22,-4,84,4.5,1,0,0,0,15,5,1,106,0.9,,,,,,,
556,Stephane Quintal,28,MTL,D,71,7,15,22,1,100,3.9,6,1,0,0,9,5,1,139,5,,,,,,,
629,Chris Simon,25,WSH,LW,42,9,13,22,-1,165,2,6,3,0,1,13,0,0,89,10.1,,,,,,,
657,Steve Sullivan,22,NJD,C,33,8,14,22,9,14,2.3,6,2,0,2,11,3,0,63,12.7,,,,,,,
14,Adrian Aucoin,23,VAN,D,70,5,16,21,0,63,3.6,4,1,0,0,13,3,0,116,4.3,,,,,,,
84,Guy Carbonneau*,36,DAL,C,73,5,16,21,9,36,0.7,4,0,1,0,16,0,0,99,5.1,,,,,,,
90,Shawn Chambers,30,NJD,D,73,4,17,21,17,19,6.6,3,1,0,0,11,5,1,114,3.5,,,,,,,
110,Shayne Corson,30,MTL,LW,47,6,15,21,-5,80,1,4,2,0,2,13,1,1,96,6.3,,,,,,,
180,Dave Ellett,32,TOT,D,76,6,15,21,-6,40,4.3,5,1,0,2,4,8,3,105,5.7,,,,,,,
202,Adam Foote,25,COL,D,78,2,19,21,16,135,5.6,2,0,0,0,15,2,2,60,3.3,,,,,,,
211,Bruce Gardiner,24,OTT,RW,67,11,10,21,4,49,1.6,10,0,1,2,9,1,0,94,11.7,,,,,,,
217,Todd Gill,31,SJS,D,79,0,21,21,-20,101,3.1,0,0,0,0,16,5,0,101,0,,,,,,,
235,Steve Guolla,23,SJS,LW,43,13,8,21,-10,14,1.9,11,2,0,1,7,1,0,81,16,,,,,,,
293,Jean-Francois Jomphe,24,MDA,C,64,7,14,21,-9,53,0.5,6,0,1,0,11,2,1,81,8.6,,,,,,,
295,Kenny Jonsson,22,NYI,D,81,3,18,21,10,24,5.1,2,1,0,0,14,4,0,92,3.3,,,,,,,
338,Uwe Krupp,31,COL,D,60,4,17,21,12,48,5,2,2,0,1,12,3,2,107,3.7,,,,,,,
361,Janne Laukkanen,26,OTT,D,76,3,18,21,-14,76,4.2,1,2,0,0,10,7,1,109,2.8,,,,,,,
490,Andrei Nikolishin,23,WSH,LW,59,7,14,21,5,30,1.5,6,1,0,0,11,3,0,73,9.6,,,,,,,
560,Paul Ranheim,31,HAR,LW,67,10,11,21,-13,18,1,7,0,3,1,9,1,1,96,10.4,,,,,,,
650,Turner Stevenson,24,MTL,RW,65,8,13,21,-14,97,0.3,7,1,0,0,12,1,0,76,10.5,,,,,,,
667,Tim Sweeney,29,BOS,LW,36,10,11,21,0,14,2,8,2,0,2,7,3,1,65,15.4,,,,,,,
700,Garry Valk,29,TOT,LW,70,10,11,21,-8,78,0.6,10,0,0,1,10,0,1,100,10,,,,,,,
751,Jason York,26,OTT,D,75,4,17,21,-8,67,4.7,3,1,0,0,11,6,0,121,3.3,,,,,,,
769,Dainius Zubrus,18,PHI,LW,68,8,13,21,3,22,0.9,7,1,0,2,11,2,0,71,11.3,,,,,,,
62,Neal Broten,37,TOT,C,42,8,12,20,-4,12,1.4,6,1,1,2,9,2,1,55,14.5,,,,,,,
109,Bob Corkum,29,PHX,C,80,9,11,20,-7,40,0.5,8,0,1,3,10,1,0,119,7.6,,,,,,,
116,Mike Craig,25,TOR,RW,65,7,13,20,-20,62,0.2,6,1,0,0,11,2,0,128,5.5,,,,,,,
254,Alex Hicks,27,PIT,C,55,5,15,20,-6,76,0.5,5,0,0,3,15,0,0,57,8.8,,,,,,,
353,Denny Lambert,27,OTT,LW,80,4,16,20,-4,217,0.3,4,0,0,1,16,0,0,58,6.9,,,,,,,
404,Dave Manson,30,PHX,D,66,3,17,20,-25,164,2.6,1,2,0,0,9,7,1,153,2,,,,,,,
678,Scott Thornton,26,MTL,C,73,10,10,20,-19,128,0,8,1,1,1,9,1,0,110,9.1,,,,,,,
692,Darcy Tucker,21,MTL,C,73,7,13,20,-5,110,0.2,6,1,0,3,12,1,0,62,11.3,,,,,,,
734,Landon Wilson,21,TOT,RW,49,8,12,20,-5,72,1.2,8,0,0,0,11,1,0,83,9.6,,,,,,,
7,Mikael Andersson,30,TBL,RW,70,5,14,19,1,8,0.6,2,0,3,1,12,0,2,102,4.9,,,,,,,
87,Bob Carpenter,33,NJD,LW,62,4,15,19,6,14,0.9,3,0,1,0,15,0,0,76,5.3,,,,,,,
130,Ulf Dahlen,30,SJS,LW,43,8,11,19,-11,8,1.2,5,3,0,1,8,3,0,78,10.3,,,,,,,
172,Karl Dykhuis,24,PHI,D,62,4,15,19,6,35,4.2,2,2,0,1,12,3,0,101,4,,,,,,,
214,Aaron Gavey,22,TOT,C,57,8,11,19,-12,46,0.8,5,3,0,1,10,1,0,62,12.9,,,,,,,
249,Bret Hedican,26,VAN,D,67,4,15,19,-3,51,3.1,2,2,0,1,11,3,1,93,4.3,,,,,,,
481,Sergei Nemchinov,33,NYR,C,63,6,13,19,5,12,0.7,5,1,0,1,12,1,0,90,6.7,,,,,,,
531,Robert Petrovicky,23,STL,C,44,7,12,19,2,10,1.4,7,0,0,1,11,1,0,54,13,,,,,,,
566,Robert Reichel,25,NYI,C,12,5,14,19,7,4,2.3,4,0,1,0,11,3,0,33,15.2,,,,,,,
19,Drew Bannister,22,TOT,D,65,4,14,18,-23,44,2.7,3,1,0,0,8,6,0,59,6.8,,,,,,,
49,Radek Bonk,21,OTT,C,53,5,13,18,-4,14,0.8,4,0,1,0,12,1,0,82,6.1,,,,,,,
86,Keith Carney,26,CHI,D,81,3,15,18,26,62,6.4,3,0,0,1,12,3,0,77,3.9,,,,,,,
88,Anson Carter,22,TOT,RW,38,11,7,18,-7,9,1.6,8,2,1,2,4,3,0,79,13.9,,,,,,,
154,Bobby Dollas,32,MDA,D,79,4,14,18,17,55,5.1,3,1,0,1,11,3,0,96,4.2,,,,,,,
166,Ted Drury,25,MDA,LW,73,9,9,18,-9,54,0.2,8,1,0,2,9,0,0,114,7.9,,,,,,,
173,Joe Dziedzic,25,PIT,LW,59,9,9,18,-4,63,0.6,9,0,0,1,9,0,0,85,10.6,,,,,,,
242,Brett Harkins,26,BOS,LW,44,4,14,18,-3,8,0.8,1,3,0,2,11,3,0,52,7.7,,,,,,,
247,Greg Hawgood,28,SJS,D,63,6,12,18,-22,69,2.8,3,3,0,0,3,9,0,83,7.2,,,,,,,
256,Todd Hlushko,26,CGY,LW,58,7,11,18,-2,49,1,7,0,0,0,10,0,1,76,9.2,,,,,,,
306,Darius Kasparaitis,24,PIT,D,57,2,16,18,24,84,4.3,2,0,0,0,14,1,1,46,4.3,,,,,,,
311,Sheldon Kennedy,27,BOS,RW,56,8,10,18,-17,30,0.4,4,0,4,0,9,0,1,65,12.3,,,,,,,
358,Claude Lapointe,28,NYI,C,73,13,5,18,-12,49,0.7,10,0,3,3,5,0,0,80,16.3,,,,,,,
494,Jeff Norton,31,TOT,D,75,2,16,18,-7,58,3.5,2,0,0,0,9,6,1,81,2.5,,,,,,,
524,Scott Pellerin,27,STL,LW,54,8,10,18,12,35,1.5,6,0,2,2,10,0,0,76,10.5,,,,,,,
575,Barry Richter,26,BOS,D,50,5,13,18,-7,32,2.8,4,1,0,0,7,6,0,79,6.3,,,,,,,
604,Tomas Sandstrom,32,DET,RW,34,9,9,18,2,36,1.7,8,0,1,2,6,3,0,66,13.6,,,,,,,
633,Brian Skrudland,33,FLA,C,51,5,13,18,4,48,1,5,0,0,2,13,0,0,57,8.8,,,,,,,
715,Scott Walker,23,VAN,RW,64,3,15,18,2,132,0.2,3,0,0,0,15,0,0,55,5.5,,,,,,,
19,Drew Bannister,22,TBL,D,64,4,13,17,-21,44,2.7,3,1,0,0,7,6,0,57,7,,,,,,,
105,Craig Conroy,25,STL,C,61,6,11,17,0,43,0.6,6,0,0,1,9,0,2,74,8.1,,,,,,,
132,J.J. Daigneault,31,PIT,D,53,3,14,17,-5,36,2.2,3,0,0,1,9,5,0,49,6.1,,,,,,,
252,Darby Hendrickson,24,TOR,C,64,11,6,17,-20,47,0.3,10,0,1,0,5,1,0,105,10.5,,,,,,,
287,Calle Johansson,29,WSH,D,65,6,11,17,-2,16,4.6,4,2,0,0,7,4,0,133,4.5,,,,,,,
377,Curtis Leschyshyn,27,HAR,D,64,4,13,17,-19,30,2.8,2,1,1,1,8,5,0,94,4.3,,,,,,,
444,Aaron Miller,25,COL,D,56,5,12,17,15,15,4.8,5,0,0,3,11,1,0,47,10.6,,,,,,,
497,Sean O'Donnell,25,LAK,D,55,5,12,17,-13,144,2.9,3,2,0,0,7,4,1,68,7.4,,,,,,,
558,Marcus Ragnarsson,25,SJS,D,69,3,14,17,-18,63,2.8,1,2,0,0,10,4,0,57,5.3,,,,,,,
597,Warren Rychel,29,MDA,RW,70,10,7,17,6,218,0.8,8,1,1,1,7,0,0,59,16.9,,,,,,,
602,Ulf Samuelsson,32,NYR,D,73,6,11,17,3,138,4,5,1,0,1,10,0,1,77,7.8,,,,,,,
641,Brad Smyth,23,TOT,RW,52,9,8,17,-10,76,0.9,9,0,0,1,6,2,0,84,10.7,,,,,,,
644,Steve Staios,23,TOT,D,63,3,14,17,-24,91,1.6,3,0,0,0,12,1,1,66,4.5,,,,,,,
646,Ron Stern,30,CGY,RW,79,7,10,17,-4,157,0.4,6,0,1,1,9,0,1,98,7.1,,,,,,,
669,Michal Sykora,23,TOT,D,63,3,14,17,4,69,4.2,2,1,0,0,12,2,0,77,3.9,,,,,,,
734,Landon Wilson,21,BOS,RW,40,7,10,17,-6,49,1,7,0,0,0,9,1,0,76,9.2,,,,,,,
753,Paul Ysebaert,30,TBL,LW,39,5,12,17,1,4,1.2,3,2,0,0,10,2,0,91,5.5,,,,,,,
17,Jamie Baker,30,TOR,C,58,8,8,16,2,28,0.9,7,1,0,3,6,1,1,69,11.6,,,,,,,
45,Doug Bodger,30,SJS,D,81,1,15,16,-14,64,3.2,1,0,0,1,8,7,0,96,1,,,,,,,
95,Steve Chiasson,29,CGY,D,47,5,11,16,-11,32,3,2,1,2,1,6,5,0,112,4.5,,,,,,,
179,Todd Elik,30,BOS,LW,31,4,12,16,-12,16,0.7,3,1,0,0,11,1,0,72,5.6,,,,,,,
214,Aaron Gavey,22,CGY,C,41,7,9,16,-11,34,0.9,4,3,0,1,8,1,0,54,13,,,,,,,
274,Jody Hull,27,FLA,RW,67,10,6,16,1,4,0.8,9,0,1,2,4,2,0,92,10.9,,,,,,,
289,Greg Johnson,25,DET,RW,43,6,10,16,-5,12,0.8,6,0,0,0,7,3,0,56,10.7,,,,,,,
289,Greg Johnson,25,PIT,RW,32,7,9,16,-13,14,0.7,6,1,0,0,6,1,2,52,13.5,,,,,,,
296,Chris Joseph,27,VAN,D,63,3,13,16,-21,62,1.4,1,2,0,1,5,8,0,99,3,,,,,,,
340,Todd Krygier,31,WSH,LW,47,5,11,16,-10,37,0.6,4,1,0,1,7,4,0,121,4.1,,,,,,,
367,Grant Ledyard,35,DAL,D,67,1,15,16,31,61,5.8,1,0,0,0,11,4,0,99,1,,,,,,,
406,Bryan Marchment,27,EDM,D,71,3,13,16,13,132,4.6,2,1,0,0,12,0,1,89,3.4,,,,,,,
437,Marty McSorley,33,SJS,D,57,4,12,16,-6,186,3.3,3,0,1,1,11,1,0,74,5.4,,,,,,,
501,Lyle Odelein,28,NJD,D,79,3,13,16,16,110,6.3,2,1,0,2,9,4,0,93,3.2,,,,,,,
557,Yves Racine,27,CGY,D,46,1,15,16,4,24,3.6,0,1,0,0,6,9,0,82,1.2,,,,,,,
641,Brad Smyth,23,LAK,RW,44,8,8,16,-7,74,1,8,0,0,1,6,2,0,74,10.8,,,,,,,
657,Steve Sullivan,22,TOR,C,21,5,11,16,5,23,1.6,4,1,0,1,8,2,1,45,11.1,,,,,,,
763,Peter Zezel,31,TOT,C,53,4,12,16,10,16,0.9,4,0,0,1,11,1,0,62,6.5,,,,,,,
2,Tommy Albelin,32,CGY,D,72,4,11,15,-8,14,4,2,2,0,0,4,7,0,103,3.9,,,,,,,
61,Patrice Brisebois,26,MTL,D,49,2,13,15,-7,24,1.9,2,0,0,1,8,5,0,72,2.8,,,,,,,
62,Neal Broten,37,DAL,C,20,8,7,15,6,12,1.8,6,1,1,2,7,0,0,35,22.9,,,,,,,
76,Marc Bureau,30,MTL,C,43,6,9,15,4,16,0.9,4,1,1,2,8,0,1,56,10.7,,,,,,,
159,Shean Donovan,22,SJS,RW,73,9,6,15,-18,42,-0.1,8,0,1,0,6,0,0,115,7.8,,,,,,,
165,John Druce,30,PHI,RW,43,7,8,15,-5,12,0.6,6,1,0,0,8,0,0,73,9.6,,,,,,,
279,Al Iafrate,30,SJS,D,38,6,9,15,-10,91,2.5,3,3,0,0,5,4,0,91,6.6,,,,,,,
492,Brian Noonan,31,NYR,RW,44,6,9,15,-7,28,0.5,3,3,0,1,6,3,0,62,9.7,,,,,,,
502,Jeff Odgers,27,BOS,RW,80,7,8,15,-15,197,-0.5,6,1,0,1,7,1,0,84,8.3,,,,,,,
552,Vinny Prospal,21,PHI,C,18,5,10,15,3,4,1.5,5,0,0,0,4,6,0,35,14.3,,,,,,,
645,Mike Stapleton,30,PHX,C,55,4,11,15,-4,36,0.3,2,2,0,1,8,3,0,74,5.4,,,,,,,
732,David Wilkie,22,MTL,D,61,6,9,15,-9,63,2.3,3,3,0,0,7,2,0,65,9.2,,,,,,,
35,Bill Berg,29,NYR,LW,67,8,6,14,2,37,0.2,6,0,2,3,6,0,0,84,9.5,,,,,,,
85,Terry Carkner,30,FLA,D,70,0,14,14,-4,96,3.7,0,0,0,0,13,1,0,38,0,,,,,,,
95,Steve Chiasson,29,HAR,D,18,3,11,14,-10,7,1.5,0,3,0,0,3,8,0,56,5.4,,,,,,,
130,Ulf Dahlen,30,CHI,LW,30,6,8,14,9,10,1.4,5,1,0,3,7,1,0,53,11.3,,,,,,,
149,Gerald Diduck,31,TOT,D,67,2,12,14,-7,63,3.2,1,1,0,1,10,2,0,80,2.5,,,,,,,
180,Dave Ellett,32,TOR,D,56,4,10,14,-8,34,2.5,4,0,0,1,4,3,3,83,4.8,,,,,,,
236,Alexei Gusarov,32,COL,D,58,2,12,14,4,28,3.5,2,0,0,0,11,1,0,33,6.1,,,,,,,
265,Mike Hough,33,FLA,LW,69,8,6,14,12,48,0.7,8,0,0,2,6,0,0,85,9.4,,,,,,,
316,Kris King,30,PHX,RW,81,3,11,14,-7,185,-0.6,3,0,0,0,10,1,0,57,5.3,,,,,,,
320,Petr Klima,32,TOT,RW,33,2,12,14,-12,12,0.2,2,0,0,0,3,9,0,55,3.6,,,,,,,
345,Scott Lachance,24,NYI,D,81,3,11,14,-7,47,3.2,2,1,0,0,9,2,0,97,3.1,,,,,,,
386,Kevin Lowe,37,EDM,D,64,1,13,14,-1,50,3,1,0,0,0,11,1,1,46,2.2,,,,,,,
401,Troy Mallette,26,BOS,LW,68,6,8,14,-8,155,-0.1,6,0,0,2,8,0,0,61,9.8,,,,,,,
434,Kyle McLaren,19,BOS,D,58,5,9,14,-9,54,2.5,5,0,0,1,8,0,1,68,7.4,,,,,,,
482,David Nemirovsky,20,FLA,RW,39,7,7,14,1,32,1,6,1,0,0,6,1,0,53,13.2,,,,,,,
513,Jay Pandolfo,22,NJD,LW,46,6,8,14,-1,6,0.7,6,0,0,1,8,0,0,61,9.8,,,,,,,
542,Peter Popovic,28,MTL,D,78,1,13,14,9,32,3.3,1,0,0,0,12,0,1,82,1.2,,,,,,,
551,Sean Pronger,24,MDA,C,39,7,7,14,6,20,1.1,6,1,0,1,6,1,0,43,16.3,,,,,,,
